Date,Open,High,Low,Close,Volume,Returns,Log Returns,Returns (%)
2016-01-20,1876.1800537109375,1876.1800537109375,1812.2900390625,1859.3299560546875,6416070000,,,
2016-01-21,1861.4599609375,1889.8499755859375,1848.97998046875,1868.989990234375,5078810000,1.0051954383611315,0.005181988635948063,0.5195438361131455
2016-01-22,1877.4000244140625,1908.8499755859375,1877.4000244140625,1906.9000244140625,4901760000,1.0202837010244947,0.02008072688221347,2.0283701024494727
2016-01-25,1906.280029296875,1906.280029296875,1875.969970703125,1877.0799560546875,4401380000,0.984362017946621,-0.015761545172821467,-1.5637982053378963
2016-01-26,1878.7900390625,1906.72998046875,1878.7900390625,1903.6300048828125,4357940000,1.0141443355902264,0.014045237830367907,1.4144335590226431
2016-01-27,1902.52001953125,1916.989990234375,1872.699951171875,1882.949951171875,4754040000,0.9891365162043605,-0.010922922300528425,-1.0863483795639506
2016-01-28,1885.219970703125,1902.9599609375,1873.6500244140625,1893.3599853515625,4693010000,1.0055285772057876,0.005513350717591524,0.5528577205787588
2016-01-29,1894.0,1940.239990234375,1894.0,1940.239990234375,5497570000,1.0247602174153414,0.024458650994556432,2.47602174153414
2016-02-01,1936.93994140625,1947.199951171875,1920.300048828125,1939.3800048828125,4322530000,0.9995567634128298,-0.00044333484554180534,-0.044323658717015935
2016-02-02,1935.260009765625,1935.260009765625,1897.2900390625,1903.030029296875,4463190000,0.9812569091697251,-0.01892096871823143,-1.8743090830274922
2016-02-03,1907.0699462890625,1918.010009765625,1872.22998046875,1912.530029296875,5172950000,1.0049920389346194,0.0049796200215740235,0.4992038934619414
2016-02-04,1911.6700439453125,1927.3499755859375,1900.52001953125,1915.449951171875,5193320000,1.0015267325638142,0.0015255682925234377,0.15267325638141926
2016-02-05,1913.0699462890625,1913.0699462890625,1872.6500244140625,1880.050048828125,4929940000,0.9815187536891307,-0.018654158276351848,-1.8481246310869337
2016-02-08,1873.25,1873.25,1828.4599609375,1853.43994140625,5636460000,0.9858460643436265,-0.014255057923057347,-1.4153935656373462
2016-02-09,1848.4599609375,1868.25,1834.93994140625,1852.2099609375,5183220000,0.9993363796466926,-0.0006638406467602255,-0.06636203533073592
2016-02-10,1857.0999755859375,1881.5999755859375,1850.3199462890625,1851.8599853515625,4471170000,0.9998110497225917,-0.00018896813076091644,-0.018895027740828407
