Date,Open,High,Low,Close,Volume,Returns,Log Returns,Returns (%)
2016-02-18,22.647673318691957,22.65913075316289,22.017552882289966,22.056507110595703,156084000,0.9810434199672854,-0.019138559471402115,-1.895658003271461
2016-02-19,21.996932195385266,22.17107506474995,21.95110595257519,22.0060977935791,141496800,0.997714537629923,-0.002288078025280483,-0.2285462370076985
2016-02-22,22.067967327908935,22.203157740155227,21.978604914796733,22.19857406616211,137123200,1.0087464971931175,0.008708468172812935,0.8746497193117486
2016-02-23,22.08859186304462,22.111504990086377,21.664692894213733,21.6967716217041,127770400,0.9773948343275383,-0.022864579276134143,-2.2605165672461736
2016-02-24,21.534079615847787,22.08400149069767,21.382849876552765,22.01984405517578,145022800,1.0148903458590355,0.01478057302127878,1.489034585903548
2016-02-25,22.00839227414466,22.171077728271484,21.825083784564384,22.171077728271484,110330800,1.0068680628580635,0.006844585150631988,0.6868062858063517
2016-02-26,22.271897598887687,22.45978802900744,22.129835168894367,22.2054500579834,115964400,1.0015503229086642,0.0015491223987288286,0.15503229086641923
2016-02-29,22.19398749891921,22.5079026717411,22.14586942101087,22.1550350189209,140865200,0.9977296096710108,-0.002272971572806308,-0.22703903289892358
2016-03-01,22.375004774119102,23.089903950273214,22.322303021645613,23.034912109375,201628400,1.0397145429787256,0.03894619757225524,3.9714542978725564
2016-03-02,23.030331489725082,23.11740205509567,22.830983651451252,23.085323333740234,132678400,1.0021884704454642,0.0021860792321165366,0.2188470445464219
2016-03-03,23.04637380039779,23.30529544109767,23.016585163783862,23.257177352905273,147822800,1.007444297689947,0.007416725657624249,0.7444297689946922
2016-03-04,23.456520508053522,23.772725773339957,23.227385801804463,23.603166580200195,184220400,1.0148766646117398,0.014767092412691333,1.4876664611739754
2016-03-07,23.46110830752767,23.56192816293293,23.1334455256201,23.34195899963379,143315600,0.9889333670684033,-0.011128323675261781,-1.106663293159671
2016-03-08,23.092199041495114,23.316751858063444,23.005128468787866,23.14948272705078,126247600,0.9917540651756767,-0.00828012060373472,-0.8245934824323342
2016-03-09,23.21363748034024,23.27550483252753,22.975337166313377,23.170103073120117,108806800,1.000890747595204,0.0008903511149899045,0.08907475952040222
2016-03-10,23.23655219907465,23.426732683201895,22.94784196978586,23.18155860900879,134054400,1.0004944102256481,0.0004942880451823549,0.0494410225648112
2016-03-11,23.42673842340347,23.435904023993608,23.25717918288485,23.43132209777832,109632800,1.0107742319221136,0.010716603450835954,1.0774231922113575
2016-03-14,23.351121829358625,23.58025656579511,23.321333194799927,23.49089241027832,100304400,1.0025423368024824,0.0025391105312954853,0.2542336802482392
2016-03-15,23.820845541199738,24.100390182353788,23.79564058187213,23.962909698486328,160270800,1.0200936294783538,0.01989441668963366,2.0093629478353803
2016-03-16,23.969788694141194,24.359317108177144,23.965205019721243,24.28141212463379,153214000,1.013291475457489,0.01320391878253833,1.32914754574891
2016-03-17,24.1783029467574,24.395982052231638,24.049988020185484,24.242462158203125,137682800,0.9983958936889363,-0.001605394267122169,-0.16041063110636689
2016-03-18,24.366188951367555,24.402851351199505,24.102685382253046,24.26995277404785,176820800,1.0011339861300113,0.0011333436534002326,0.11339861300112553
2016-03-21,24.272243974118872,24.66635602117273,24.091227313057654,24.267662048339844,142010800,0.9999056147439044,-9.43897106642027e-05,-0.009438525609561932
2016-03-22,24.11642830260129,24.583863322236027,24.10726270439365,24.453256607055664,129777600,1.007647813717948,0.007618717445037824,0.7647813717948093
2016-03-23,24.398264188690025,24.533452825695996,24.26536564006245,24.318065643310547,102814000,0.994471453601558,-0.005543885372023342,-0.5528546398442025
2016-03-24,24.166841216645985,24.345566033468543,24.033942648387402,24.21266746520996,104532000,0.9956658486062776,-0.004343571055220104,-0.43341513937223963
2016-03-28,24.28827875815306,24.331814911564425,24.0728915757925,24.102680206298828,77645600,0.9954574497391018,-0.00455289899398711,-0.4542550260898226
2016-03-29,24.033939358368627,24.698430360539696,24.031647521806363,24.67322540283203,124760400,1.0236714419993882,0.02339561770908745,2.36714419993882
2016-03-30,24.895490290857122,25.301058018638642,24.88403285439079,25.104001998901367,182404400,1.0174592737283505,0.017308611713755594,1.7459273728350544
2016-03-31,25.140663520436306,25.181907842853853,24.948189433101327,24.9733943939209,103553600,0.9947973392853384,-0.005216241679163877,-0.5202660714661578
2016-04-01,24.925273305088304,25.204817929098304,24.79237475463124,25.202526092529297,103496000,1.0091750322360733,0.009133197324217706,0.9175032236073299
2016-04-04,25.30105522476207,25.706624655917828,25.26668466731781,25.461450576782227,149424800,1.0102737512621673,0.010221334981862767,1.027375126216734
2016-04-05,25.092546026848016,25.372090691135586,25.07192299107369,25.161285400390625,106314800,0.9882109946765831,-0.011859046669434586,-1.1789005323416868
2016-04-06,25.25752205479532,25.429373102279705,25.021511814462986,25.424789428710938,105616400,1.010472598046053,0.010418140270755643,1.0472598046052939
2016-04-07,25.19335831403936,25.3010518973942,24.774043162473316,24.87027931213379,127207600,0.9781901785998287,-0.022051171205521025,-2.180982140017129
2016-04-08,24.955065056344548,25.152119321941356,24.78550409221811,24.897781372070312,94326800,1.001105820308303,0.0011052093393989122,0.11058203083029738
2016-04-11,24.968812790338326,25.34459362247271,24.936734066728754,24.980268478393555,117630000,1.0033130303897588,0.00330755439599962,0.3313030389758831
2016-04-12,25.053595339195137,25.31939251603665,24.89778537117581,25.305644989013672,108929200,1.0130253408165548,0.012941240567239387,1.302534081655482
2016-04-13,25.38812610923974,25.74099201789372,25.38812610923974,25.672252655029297,133029200,1.0144871891696412,0.01438325247570348,1.4487189169641201
2016-04-14,25.576017141361817,25.752450100126104,25.50956786521032,25.68600082397461,101895600,1.0005355263961466,0.0005353830530598603,0.05355263961466239
2016-04-15,25.68829519951933,25.731831358442715,25.142955161280128,25.17045021057129,187756000,0.979928731726812,-0.020275432689688025,-2.0071268273187948
2016-04-18,24.95047847722231,24.964226000436284,24.503666491176958,24.627399444580078,243286000,0.9784250674323205,-0.02181107409486373,-2.1574932567679506
2016-04-19,24.71905295682768,24.746549752556714,24.34098206746874,24.496793746948242,129539600,0.9946967320717016,-0.005317380169769119,-0.5303267928298383
2016-04-20,24.434929434061257,24.7671741200392,24.30203086040632,24.547204971313477,122444000,1.0020578703027825,0.0020557557881252914,0.2057870302782483
2016-04-21,24.50138129648275,24.50138129648275,24.178300428099863,24.28141212463379,126210000,0.9891721747143799,-0.01088687281018654,-1.0827825285620096
2016-04-22,24.06144213281062,24.398270516655643,23.972079714422286,24.214962005615234,134732400,0.9972633338342319,-0.002740417682615505,-0.27366661657680647
2016-04-25,24.059145304531764,24.208083220334508,23.94686978259518,24.077476501464844,112126400,0.9943222911471631,-0.005693888312316608,-0.5677708852836916
2016-04-26,23.80939345869533,24.127890631336218,23.80939345869533,23.91021156311035,224064800,0.9930530536144717,-0.006971188756442464,-0.6946946385528285
2016-04-27,21.996934359206904,22.617889275609567,21.923611314602585,22.413959503173828,458408400,0.9374220484838787,-0.06462167287844411,-6.257795151612133
2016-04-28,22.36583786553854,22.427703464404466,21.595945145434776,21.728843688964844,328970800,0.9694335213681469,-0.031043376667845,-3.0566478631853133
2016-04-29,21.536373421135252,21.703642548179932,21.19725498965955,21.479089736938477,274126000,0.9885058793002774,-0.011560688690339136,-1.1494120699722554
2016-05-02,21.531787812880356,21.556992769468728,21.17204640757968,21.456172943115234,192640400,0.9989330649434445,-0.0010675046369358746,-0.10669350565555291
2016-05-03,21.58448918978469,21.937356856348654,21.465339908631762,21.80904197692871,227325200,1.016446037918738,0.016312266517516202,1.644603791873811
2016-05-04,21.81362775287719,21.974023128626825,21.4974224235596,21.582202911376953,164102000,0.9895988523571221,-0.010455617608328775,-1.0401147642877917
2016-05-05,21.669803454714952,21.685940472041874,21.365504157405116,21.494600296020508,143562000,0.9959409789762348,-0.004067281209355948,-0.4059021023765208
2016-05-06,21.524566236169232,21.543007281917262,21.174159984916944,21.37472152709961,174799600,0.9944228426083785,-0.005592767802106977,-0.5577157391621457
2016-05-09,21.43927256079527,21.616779742532884,21.3447544934524,21.39086151123047,131745600,1.0007550968142624,0.0007548118720932519,0.07550968142624459
2016-05-10,21.515349732135167,21.570676399580368,21.234103054517238,21.536096572875977,134747200,1.0067895844947272,0.006766639067315192,0.6789584494727219
2016-05-11,21.54992143180048,21.570668264717117,21.31478010593099,21.32630729675293,114876400,0.9902587139961441,-0.009789042724692084,-0.9741286003855931
2016-05-12,21.37472525498344,21.388556481407374,20.625503337769043,20.82606315612793,305258800,0.9765433305605061,-0.023736156316019042,-2.345666943949387
2016-05-13,20.74768469528398,21.132669089183743,20.74768469528398,20.8675594329834,177571200,1.0019925166146084,0.0019905341862894643,0.19925166146084194
2016-05-16,21.298648609413508,21.759708220845866,21.128057045648333,21.64213752746582,245039200,1.0371187678640617,0.03644645293429927,3.7118767864061653
2016-05-17,21.796595551611038,21.83117361815103,21.44157941177564,21.55223274230957,187667600,0.9958458454003375,-0.004162807070663338,-0.41541545996625073
2016-05-18,21.70668627885877,21.948741507629425,21.644442249458635,21.79889678955078,168249600,1.01144494170003,0.011379943815974384,1.1444941700029965
2016-05-19,21.817341732799754,21.817341732799754,21.570674899045265,21.71590805053711,121768400,0.996192984451697,-0.003814280676828693,-0.3807015548302983
2016-05-20,21.817338295130515,21.99945703285959,21.78967408828975,21.951045989990234,128104000,1.0108279119116692,0.010769709834534626,1.0827911911669208
2016-05-23,22.10089197636571,22.405191233989186,22.054784962299877,22.22998809814453,152074400,1.012707463156038,0.01262740089154023,1.270746315603799
2016-05-24,22.41210829672242,22.612668104778397,22.32450584372982,22.56886863708496,140560800,1.0152442969129936,0.015129270147161209,1.524429691299356
2016-05-25,22.74637912413358,22.993045985113,22.617282975225656,22.965383529663086,152675200,1.017569108091071,0.017416555528012214,1.7569108091070929
2016-05-26,22.97921722961279,23.221274293660034,22.739465956702148,23.147504806518555,225324800,1.0079302519211244,0.007898972732431401,0.7930251921124398
2016-05-27,22.92388766146122,23.161333113274804,22.88008642940909,23.133668899536133,145364800,0.9994022722060943,-0.0005979065043804863,-0.05977277939056558
2016-05-31,22.96076983813386,23.145194398601983,22.780956859019064,23.020708084106445,169228800,0.9951170384637107,-0.004894922144315799,-0.488296153628931
2016-06-01,22.82706367513922,22.94694017525261,22.667999283670067,22.697967529296875,116693200,0.9859804245103828,-0.014118778014329364,-1.4019575489617186
2016-06-02,22.499702436013386,22.55502908155145,22.27608830517734,22.527366638183594,160766400,0.9924838692762653,-0.007544519171239293,-0.7516130723734693
2016-06-03,22.543510456432703,22.654163780918985,22.465129406018942,22.57347869873047,114019600,1.0020469352360393,0.0020448431185751776,0.20469352360392712
2016-06-06,22.58961696760964,23.48868363322155,22.48818504100731,22.73715591430664,93170000,1.0072508636245496,0.007224702497291192,0.725086362454963
2016-06-07,22.880083523304208,23.02301263792864,22.813229667696145,22.82936668395996,89638000,1.004055510284613,0.004047308869250471,0.4055510284612929
2016-06-08,22.827061501385767,22.951547812509173,22.748682208531907,22.80862045288086,83392400,0.9990912480680563,-0.0009091650973094835,-0.09087519319437298
2016-06-09,22.70718424432437,23.050673137890506,22.697962841696743,22.972293853759766,106405600,1.0071759447800461,0.007150320202312325,0.7175944780046128
2016-06-10,22.71410450569489,22.90313890124579,22.70257906915338,22.78326416015625,126851600,0.991771405380461,-0.008262636376743708,-0.8228594619538954
2016-06-13,22.750986379933387,22.850114263654227,22.384443085690165,22.439769744873047,152082000,0.9849233888143248,-0.01519141868837958,-1.507661118567516
2016-06-14,22.43516180299696,22.702577235930598,22.30375987717348,22.467435836791992,127727600,1.0012329044474828,0.0012321450449109476,0.12329044474828077
2016-06-15,22.550427573550405,22.686441085857492,22.36830879943247,22.393667221069336,117780800,0.9967166428666571,-0.0032887591781781333,-0.32833571333429346
2016-06-16,22.234599773724636,22.534289234326348,22.1469990779009,22.488183975219727,125307200,1.00422069119887,0.004211809065495961,0.422069119887003
2016-06-17,22.2737916814797,22.28070729462152,21.96949239161892,21.976408004760742,244032800,0.9772424500340746,-0.02302050006511279,-2.2757549965925383
2016-06-20,22.13085510913123,22.262256990989602,21.90724097922434,21.923377990722656,137647600,0.9975869571575756,-0.002415958922332437,-0.24130428424243844
2016-06-21,21.886498964788505,22.211545056180963,21.826560726542063,22.1101131439209,142185600,1.008517626858291,0.008481556552187951,0.8517626858290939
2016-06-22,22.188488807027824,22.336027708780748,21.98101167681201,22.027118682861328,116876400,0.996246312240949,-0.0037607505247651504,-0.375368775905105
2016-06-23,22.117027740213135,22.19771281175976,21.95796162859075,22.153911590576172,128960800,1.0057562184841495,0.00573971476093517,0.5756218484149533
2016-06-24,21.41852359211425,21.82195072384179,21.358585354364255,21.531482696533203,301245600,0.9719043342978881,-0.028497900869642354,-2.809566570211186
2016-06-27,21.43927450874583,21.450801703938417,21.09347975860477,21.217966079711914,181958400,0.9854391533904087,-0.014667896162127542,-1.4560846609591338
2016-06-28,21.416218685166168,21.591421824922534,21.241015545409805,21.57528305053711,161779600,1.0168403026700497,0.01670007687986657,1.6840302670049656
2016-06-29,21.66288270318671,21.796590391497382,21.584501667045,21.76201057434082,146124000,1.0086546963655738,0.008617459177775014,0.8654696365573811
2016-06-30,21.771238719398827,22.077842070851773,21.73896468240378,22.038652420043945,143345600,1.012712145541796,0.01263202451198699,1.2712145541796005
2016-07-01,22.01329270698292,22.23921271151347,21.97640884920828,22.105504989624023,104106000,1.0030334236552174,0.0030288321087417708,0.30334236552174154
2016-07-05,21.990235870352024,21.99254166064789,21.775843101705732,21.89802360534668,110820800,0.9906140400603952,-0.009430285639125065,-0.9385959939604782
2016-07-06,21.808119642572287,22.052482436803402,21.755098771278885,22.022512435913086,123796400,1.005684934531535,0.005668836274097576,0.5684934531535069
2016-07-07,22.06169506495646,22.246119557555566,22.0432540227384,22.117023468017578,100558400,1.004291564478827,0.004282381978144214,0.4291564478827059
2016-07-08,22.243821224376223,22.336033501587487,22.142389302366446,22.287622451782227,115648400,1.007713469401131,0.007683872694129894,0.7713469401130935
2016-07-11,22.30376218309555,22.51123939237334,22.299152360135206,22.35678482055664,95179600,1.00310317392194,0.003098369015485776,0.3103173921940039
2016-07-12,22.40058325575202,22.522763784771325,22.389057819484048,22.458215713500977,96670000,1.0045369177079109,0.004526656919961798,0.453691770791087
2016-07-13,22.455905275369872,22.51584174799209,22.324501620737813,22.331418991088867,103568800,0.9943541052401645,-0.005661893068583674,-0.5645894759835457
2016-07-14,22.451300015575168,22.820147392021227,22.435162997818246,22.7740421295166,155676000,1.0198206454594023,0.01962677405000425,1.982064545940232
2016-07-15,22.804006360155025,22.89160880581769,22.707184270656754,22.771732330322266,120548000,0.9998985775480171,-0.00010142759558752842,-0.010142245198285771
2016-07-18,22.753292219292714,23.08294992773626,22.730239589368583,23.013792037963867,145975600,1.0106298328177379,0.010573733346693863,1.0629832817737883
2016-07-19,22.951546726020872,23.052980402609258,22.90082988772668,23.023012161254883,95119600,1.000400634683576,0.0004005544509298586,0.040063468357609544
2016-07-20,23.05298361153223,23.15902712508891,22.99304536167739,23.04376220703125,105104000,1.0009012741526189,0.0009008682489384685,0.09012741526188695
2016-07-21,23.01378780781462,23.28350722183614,22.852415910401522,22.92157554626465,130808000,0.9946976253413464,-0.0053164821380224415,-0.5302374658653575
2016-07-22,22.882387576115278,22.89160897882329,22.663383219106176,22.744070053100586,113254800,0.9922559645690242,-0.007774176181550047,-0.7744035430975793
2016-07-25,22.649552705762446,22.78556444267095,22.342947651602305,22.439769744873047,161531600,0.9866206748608719,-0.013469634735258975,-1.3379325139128095
2016-07-26,22.319898201097118,22.585007858911915,22.227685916795924,22.28531837463379,224959200,0.9931170697384475,-0.006906726882562422,-0.6882930261552511
2016-07-27,24.037337159662915,24.05577996246682,23.686932700401115,23.7330379486084,369379200,1.064962929837362,0.06293999089113876,6.496292983736196
2016-07-28,23.705381392622318,24.07883856877028,23.703075601998354,24.05348014831543,159479200,1.0135019461225705,0.013411607107946314,1.3501946122570496
2016-07-29,24.018896343207373,24.10188719780869,23.901325672721757,24.02350616455078,110934800,0.9987538608309555,-0.0012469162460899724,-0.12461391690444801
2016-08-01,24.069620277735186,24.470741687524026,24.069620277735186,24.447689056396484,152671600,1.0176569934854733,0.017502919784434592,1.7656993485473338
2016-08-02,24.447686111932136,24.45229593408123,23.97509931612207,24.08575439453125,135266400,0.9851955470707143,-0.01491513256862969,-1.4804452929285672
2016-08-03,24.16183062112674,24.39927606168622,24.152609216984246,24.38775062561035,120810400,1.0125383754285757,0.012460420938160032,1.253837542857572
2016-08-04,24.471192253330337,24.56853886973553,24.40165794542325,24.538408279418945,109634800,1.006177595306817,0.006158592187160951,0.6177595306817052
2016-08-05,24.63111776403866,24.95097345103628,24.610258533146222,24.911571502685547,162213600,1.0152073116975393,0.015092839615843444,1.5207311697539305
2016-08-08,24.92083989572325,25.11785316467285,24.83740120783158,25.11785316467285,112148800,1.0082805559643264,0.008246460252443532,0.8280555964326419
2016-08-09,25.085401208925365,25.249963819472725,25.034409628803257,25.219831466674805,105260800,1.0040599927602643,0.00405177322963665,0.40599927602642527
2016-08-10,25.19665374993565,25.240692253919406,24.976464766677964,25.03209114074707,96034000,0.9925558453403699,-0.00747200065827843,-0.7444154659630109
2016-08-11,25.15262152746203,25.247651634879283,24.997330236558266,25.015872955322266,109938000,0.999352104251554,-0.0006481057235960337,-0.06478957484460368
2016-08-12,24.981098777963272,25.1340735122712,24.981098777963272,25.073810577392578,74641600,1.0023160343903963,0.002313356516648981,0.23160343903962932
2016-08-15,25.064541592776827,25.389032037324597,25.050635440461996,25.375125885009766,103472800,1.0120171326447231,0.01194550021280474,1.201713264472315
2016-08-16,25.409888622785452,25.54895720479117,25.31254203004583,25.351943969726562,135177600,0.9990864315161133,-0.0009139860419053275,-0.09135684838866842
2016-08-17,25.287049131709484,25.349630354431596,25.110896871142565,25.314863204956055,101424000,0.9985373601008748,-0.0014637106010240276,-0.14626398991252065
2016-08-18,25.317178720995194,25.402935676225912,25.26850365604797,25.282411575317383,87938800,0.99871807999214,-0.0012827423701902041,-0.12819200078599824
2016-08-19,25.21056070919625,25.42379839189997,25.115532390796957,25.34731101989746,101472400,1.0025669799887065,0.0025636909230167307,0.2566979988706475
2016-08-22,25.23142315078056,25.287049529818784,24.997326226845765,25.150300979614258,103280800,0.9922275763244255,-0.00780278639072102,-0.7772423675574514
2016-08-23,25.16883824768901,25.338037409955863,25.154932097045045,25.229101181030273,85030800,1.0031331713079652,0.0031282731552435055,0.3133171307965199
2016-08-24,25.164206007351154,25.205926231847435,24.957923166322484,25.039045333862305,94700400,0.9924668007074754,-0.007561717149051481,-0.7533199292524606
2016-08-25,24.89070622968441,25.00427726003713,24.726143619242148,24.93242645263672,100344800,0.9957418951160492,-0.004267196430236097,-0.4258104883950842
2016-08-26,24.89534562640199,25.020504541175917,24.640387696930905,24.786409378051758,111065200,0.9941434872028062,-0.005873729420758681,-0.5856512797193791
2016-08-29,24.712239491787045,24.902297907841046,24.635752115387938,24.758594512939453,99881200,0.9988778178925369,-0.001122812225252937,-0.11221821074630656
2016-08-30,24.522183639772198,24.684427999100595,24.452649332442373,24.568538665771484,99455600,0.9923236415108846,-0.0077059733826506886,-0.7676358489115409
2016-08-31,24.48972775530053,24.70064536203143,24.485091193029742,24.59170913696289,118649600,1.000943095212402,0.0009426507775199297,0.09430952124021008
2016-09-01,24.600983530357368,24.753958274232406,24.480459421392982,24.737733840942383,106806000,1.0059379648305944,0.005920404597836591,0.5937964830594389
2016-09-02,24.96256000187488,25.03209430449746,24.7585954256225,24.969514846801758,107210000,1.009369532688389,0.009325910882587768,0.9369532688388915
2016-09-06,25.00891171341691,25.101623508639065,24.918518199366172,24.962554931640625,107521600,0.9997212635005592,-0.00027877535367905906,-0.027873649944076817
2016-09-07,24.992691431211895,25.208245639349702,24.816539167877707,25.11553382873535,169457200,1.0061283349205903,0.006109633044819169,0.6128334920590284
2016-09-08,24.858258934623564,24.86289372931977,24.392383376939986,24.4572811126709,212008000,0.9737910123450639,-0.026558564743099013,-2.6208987654936067
2016-09-09,24.2533160811509,24.50363742986626,23.903329849243164,23.903329849243164,186228000,0.9773502516131795,-0.022910194138846623,-2.2649748386820545
2016-09-12,23.792079031325112,24.503639423723037,23.764264956427745,24.43874168395996,181171200,1.022399048086338,0.022151873582736334,2.239904808633808
2016-09-13,24.9185263957087,25.215202823339755,24.855945161808744,25.0205078125,248704800,1.0238050770397018,0.023526154044191387,2.3805077039701805
2016-09-14,25.20128979390081,26.1979367855843,25.17115744197192,25.905895233154297,443554800,1.0353864688634324,0.03477475688900154,3.538646886343244
2016-09-15,26.3903141923528,26.8237408545548,26.304555465126466,26.78665542602539,359934400,1.0339984464904304,0.03343327365805882,3.399844649043038
2016-09-16,26.68236028780326,26.916455463942395,26.432038907676784,26.636003494262695,319547600,0.9943758588234825,-0.005640016208766743,-0.562414117651755
2016-09-19,26.698586094581323,26.928046487315903,26.24893489996546,26.325422286987305,188092000,0.9883397970216407,-0.011728716251637251,-1.1660202978359346
2016-09-20,26.20258262037375,26.450585757486184,26.077421910756566,26.32310676574707,138057200,0.9999120423894823,-8.796147901518752e-05,-0.008795761051771933
2016-09-21,26.38799680753401,26.420445674434426,26.061189857085324,26.318464279174805,144012800,0.9998236345499192,-0.000176381004295653,-0.01763654500808176
2016-09-22,26.503886064607467,26.64063637624067,26.422763897535546,26.56646728515625,124296000,1.0094231564330933,0.009379035450559488,0.9423156433093327
2016-09-23,26.520105205249166,26.60586391808447,25.85490179968731,26.123764038085938,209924800,0.9833360136928079,-0.016804392530800048,-1.6663986307192125
2016-09-26,25.87576486858026,26.28137745159335,25.854905641681093,26.163169860839844,119477600,1.0015084282148796,0.001507291679817382,0.15084282148796202
2016-09-27,26.190982357606448,26.232702577227887,26.03800762955103,26.211841583251953,98429600,1.0018603144294438,0.0018585861876057909,0.1860314429443788
2016-09-28,26.35090979622149,26.57109876053009,26.29064686463993,26.411170959472656,118564400,1.0076045544372612,0.0075757855707205835,0.7604554437261157
2016-09-29,26.22807080853729,26.37640899133942,25.912851728000103,26.000926971435547,143548000,0.9844670276578567,-0.01565487292357806,-1.5532972342143347
2016-09-30,26.06582726529511,26.276746689627597,25.91285427290158,26.202577590942383,145516400,1.0077555165524816,0.0077255971281448435,0.7755516552481634
2016-10-03,26.123769493651626,26.202575148344494,26.024104610803093,26.079730987548828,86807200,0.9953116595889399,-0.0046993651509506925,-0.46883404110601434
2016-10-04,26.20490041944668,26.494623807308354,26.105235503289016,26.190994262695312,118947200,1.004266273881414,0.00425719913607585,0.42662738814140955
2016-10-05,26.283699766327647,26.343962711612757,26.11913713388017,26.202577590942383,85812400,1.0004422637846768,0.0004421660148748364,0.04422637846768218
2016-10-06,26.35323359761165,26.50157180227679,26.22111982882142,26.39727210998535,115117200,1.0074303575046093,0.007402888384618797,0.7430357504609297
2016-10-07,26.494616873100338,26.552561535507316,26.30919501439647,26.43667221069336,97433600,1.001492582284406,0.001491469490621455,0.14925822844060743
2016-10-10,26.659179484766934,27.0601573264275,26.589646950922322,26.897912979125977,144944000,1.0174470056123799,0.017296554042013797,1.7447005612379884
2016-10-11,27.280343071667517,27.509805180389808,26.932675139054947,26.955854415893555,256164000,1.0021541238836091,0.002151807085273357,0.2154123883609138
2016-10-12,27.199219602649865,27.345241259072278,27.060152789943658,27.196901321411133,150347200,1.0089422839951032,0.00890253854127177,0.8942283995103217
2016-10-13,27.069427755063174,27.220084225715883,26.82142467937236,27.113466262817383,140769600,0.9969321851188957,-0.00307253027160964,-0.30678148811043027
2016-10-14,27.32206476047357,27.389280776585288,27.14823078483899,27.26412010192871,142608800,1.0055564212133927,0.005541041250442004,0.5556421213392726
2016-10-17,27.1945890879242,27.312794924743944,27.06711012469027,27.245580673217773,94499600,0.9993200063438091,-0.000680224956738313,-0.06799936561908693
2016-10-18,27.391596216106212,27.39854929147729,27.222397052644613,27.227033615112305,98214000,0.9993192636146052,-0.0006809681916132417,-0.06807363853947868
2016-10-19,27.17604657285352,27.294254178878713,26.37641094179482,27.145915985107422,80138400,0.9970206952710464,-0.002983751692056098,-0.297930472895358
2016-10-20,27.085652577241632,27.2061766944919,26.96281017841038,27.132007598876953,96503200,0.9994876435100551,-0.0005124877893812426,-0.051235648994485405
2016-10-21,27.074058197648878,27.09723747273913,26.951215820324382,27.0253849029541,92770800,0.9960702246033845,-0.003937517253110347,-0.39297753966155424
2016-10-24,27.14127601094982,27.28961418607906,27.118098502647854,27.268754959106445,94154800,1.009005239223281,0.008964933848854094,0.9005239223280892
2016-10-25,27.338287362346456,27.4333174447913,27.189949187877378,27.407821655273438,192516000,1.0050998549943164,0.0050868947786396465,0.5099854994316422
2016-10-26,26.49461204136755,26.81678416413044,26.26283343400832,26.791288375854492,264536800,0.9775052068284193,-0.022751660458113047,-2.249479317158065
2016-10-27,26.744939035473305,26.853875286975104,26.445944356350545,26.534021377563477,138248000,0.9903973636996541,-0.009649038909493791,-0.9602636300345857
