QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.532900,0.058950,0.095660,-0.071310,0.028790,0.280630,,2.790000,42x11,2.830000,2.890000,105.000000,2.440000,2.540000,465x948,2.500000,-0.466640,0.059280,0.095290,-0.070950,-0.026740,0.278480,832.000000,0.300000,0.003000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.472900,0.060420,0.095530,-0.069760,0.025260,0.274190,772.000000,2.300000,337x4,2.290000,2.350000,106.000000,2.910000,3.110000,372x1961,3.550000,-0.526230,0.059710,0.095300,-0.071160,-0.031230,0.277380,653.000000,0.700000,0.006000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.410990,0.060550,0.093010,-0.066340,0.022050,0.267330,777.000000,1.850000,1059x39,1.800000,1.870000,107.000000,3.400000,3.600000,699x2150,3.550000,-0.588800,0.060370,0.093310,-0.066880,-0.035680,0.267940,61.000000,1.700000,0.016000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.349580,0.058760,0.088720,-0.061920,0.018070,0.262290,,1.450000,124x20,1.410000,1.470000,108.000000,4.010000,4.200000,1001x1845,4.690000,-0.649020,0.058500,0.088840,-0.062230,-0.041970,0.263990,22.000000,2.700000,0.025000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.292620,0.055090,0.082420,-0.057190,0.015190,0.260260,896.000000,1.110000,972x50,1.090000,1.150000,109.000000,4.650000,4.950000,354x1778,4.850000,-0.704150,0.054510,0.083050,-0.057870,-0.049090,0.264120,31.000000,3.700000,0.035000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.240550,0.050150,0.075330,-0.050770,0.012890,0.257940,,0.850000,461x115,0.820000,0.870000,110.000000,5.390000,5.650000,284x1845,5.570000,-0.757420,0.049940,0.075050,-0.051890,-0.059400,0.261040,69.000000,4.700000,0.044000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.192360,0.044570,0.066310,-0.043940,0.010590,0.255730,586.000000,0.600000,340x138,0.610000,0.670000,111.000000,6.190000,6.450000,11x1117,6.550000,-0.801440,0.044430,0.066680,-0.046180,-0.075000,0.261620,70.000000,5.700000,0.054000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.150730,0.038570,0.056390,-0.037060,0.008280,0.253020,719.000000,0.460000,387x610,0.430000,0.490000,112.000000,7.050000,7.160000,110x10,7.150000,-0.851620,0.038450,0.055710,-0.036670,-0.103130,0.250720,50.000000,6.700000,0.063000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.116810,0.032420,0.047620,-0.030780,0.006220,0.251090,528.000000,0.290000,342x806,0.320000,0.360000,113.000000,7.890000,8.200000,671x1935,8.480000,-0.870850,0.033040,0.050660,-0.035170,-0.132090,0.264710,24.000000,7.700000,0.073000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.089230,0.026680,0.038830,-0.025550,0.005180,0.252310,316.000000,0.250000,334x32,0.220000,0.260000,114.000000,8.750000,9.210000,2x1293,9.410000,-0.893280,0.028200,0.044140,-0.030840,-0.177370,0.271420,5.000000,8.700000,0.082000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.075250,0.022450,0.033900,-0.022940,0.004420,0.261720,619.000000,0.150000,481x1670,0.160000,0.250000,115.000000,9.710000,10.110000,606x1711,11.370000,-0.915380,0.023690,0.037840,-0.026340,-0.244580,0.273760,62.000000,9.700000,0.092000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.050020,0.017080,0.025420,-0.016360,0.002380,0.253390,82.000000,0.120000,660x715,0.100000,0.140000,116.000000,10.640000,11.190000,11x2139,12.110000,-0.914560,0.021620,0.037500,-0.028920,-0.281710,0.300770,43.000000,10.700000,0.101000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.043730,0.014520,0.022450,-0.015210,0.002300,0.263850,27.000000,0.090000,225x1472,0.080000,0.130000,117.000000,11.600000,12.250000,59x58,12.150000,-0.918930,0.019440,0.035820,-0.029900,-0.336300,0.320210,0.000000,11.700000,0.111000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.032600,0.011420,0.018060,-0.012270,0.001980,0.265200,160.000000,0.080000,54x349,0.070000,0.100000,118.000000,12.540000,13.190000,87x991,12.630000,-0.932480,0.016760,0.031870,-0.026100,-0.440450,0.324870,0.000000,12.700000,0.120000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.031000,0.010380,0.017320,-0.011690,0.001990,0.282060,15.000000,0.130000,10x1413,0.060000,0.100000,119.000000,13.540000,14.210000,30x879,13.360000,-0.935300,0.015290,0.030360,-0.026600,-0.515640,0.342990,0.000000,13.700000,0.130000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.024290,0.008240,0.014000,-0.009950,0.001160,0.283810,180.000000,0.060000,5x1289,0.050000,0.070000,120.000000,14.500000,15.250000,43x74,14.210000,-0.938220,0.014090,0.029480,-0.027620,-0.598210,0.361200,0.000000,14.700000,0.139000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.052870,0.012280,0.025950,-0.024630,0.002430,0.365870,0.000000,0.050000,478x1739,0.020000,0.370000,121.000000,15.550000,16.200000,36x604,0.000000,-0.940490,0.012960,0.028320,-0.027350,-0.688290,0.378260,,15.700000,0.149000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.024880,0.007470,0.014110,-0.011370,0.001780,0.321170,51.000000,0.070000,12x1401,0.010000,0.130000,122.000000,16.550000,17.200000,477x604,19.250000,-0.942380,0.012020,0.027640,-0.028130,-0.785890,0.396170,2.000000,16.700000,0.158000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.050810,0.010830,0.024920,-0.026000,0.002440,0.403780,,0.000000,0x1621,0.000000,0.400000,123.000000,17.550000,18.200000,227x7,0.000000,-0.944400,0.011250,0.026930,-0.028210,-0.891680,0.413040,,17.700000,0.168000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.045490,0.009730,0.023380,-0.024840,0.002520,0.412060,,0.000000,12x1622,0.010000,0.340000,124.000000,18.550000,19.200000,224x7,0.000000,-0.947020,0.010530,0.026590,-0.028410,-1.006450,0.430120,,18.700000,0.177000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.011780,0.003880,0.007100,-0.005350,0.000420,0.324760,22.000000,0.040000,406x1540,0.010000,0.050000,125.000000,19.560000,20.240000,196x10,0.000000,-0.944070,0.010240,0.027310,-0.031720,-1.072210,0.455800,,19.700000,0.187000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.045080,0.008750,0.022250,-0.026100,0.002040,0.448190,,0.000000,0x987,0.000000,0.380000,126.000000,20.210000,21.250000,7x6,22.990000,-0.977310,0.005800,0.012510,-0.012070,-0.750790,0.383030,3.000000,20.700000,0.196000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.046480,0.008520,0.023170,-0.028420,0.002820,0.473110,,0.000000,0x646,0.000000,0.420000,127.000000,21.200000,22.210000,7x10,0.000000,-0.984660,0.004360,0.009080,-0.008720,-0.500820,0.373510,,21.700000,0.206000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.042330,0.007820,0.021930,-0.026310,0.002020,0.479640,,0.000000,0x928,0.000000,0.380000,128.000000,22.190000,23.200000,5x10,24.620000,-0.984310,0.004190,0.009400,-0.008950,-0.500480,0.387510,1.000000,22.700000,0.215000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.041080,0.007360,0.021690,-0.026550,0.002260,0.494770,,0.000000,0x985,0.000000,0.380000,129.000000,23.200000,24.250000,4x10,0.000000,-0.979620,0.004840,0.011430,-0.012520,-0.751500,0.424430,,23.700000,0.224000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.019240,0.004430,0.010910,-0.011840,0.001350,0.434070,,0.000000,0x220,0.000000,0.130000,130.000000,24.450000,25.050000,1x3,27.100000,-0.974810,0.005310,0.013720,-0.016100,-1.002920,0.457820,10.000000,24.700000,0.234000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.019360,0.004370,0.011570,-0.013390,0.000790,0.451620,,0.000000,0x280,0.000000,0.150000,131.000000,25.210000,26.250000,4x10,0.000000,-0.980450,0.004370,0.010920,-0.012920,-0.754170,0.451730,,25.700000,0.243000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.038190,0.006420,0.019770,-0.027040,0.001500,0.539170,,0.000000,0x882,0.000000,0.380000,132.000000,26.200000,27.240000,5x10,0.000000,-0.981360,0.004170,0.011610,-0.013400,-0.751040,0.464480,,26.700000,0.253000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-22,1453496400,18.000000,0.022630,0.004160,0.013110,-0.016870,0.001180,0.525240,,0.000000,0x374,0.000000,0.200000,135.000000,29.200000,30.240000,5x10,0.000000,-0.982820,0.003640,0.010930,-0.013050,-0.750000,0.502910,,29.700000,0.281000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,2.000000,32.800000,45x37,34.960000,35.640000,70.000000,0.020000,0.120000,1340x729,0.130000,-0.009770,0.001390,0.007140,-0.009130,-0.000270,0.678080,20.000000,35.300000,0.336000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.923130,0.001010,0.031330,-0.046210,0.007030,0.793250,,0.000000,38x256,30.090000,30.750000,75.000000,0.110000,0.140000,931x20,0.200000,-0.018370,0.002520,0.013090,-0.015690,-0.001470,0.637210,13.000000,30.300000,0.288000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.926780,0.002330,0.032500,-0.038800,0.011820,0.653360,0.000000,25.700000,810x35,25.200000,25.800000,80.000000,0.190000,0.290000,592x1186,0.250000,-0.033930,0.004520,0.021160,-0.023300,-0.002410,0.589090,10.000000,25.300000,0.241000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.927050,0.004980,0.034970,-0.033800,0.019450,0.532360,10.000000,19.380000,142x101,20.250000,20.890000,85.000000,0.300000,0.400000,499x1296,0.350000,-0.053290,0.007490,0.030490,-0.030550,-0.004460,0.520160,215.000000,20.300000,0.193000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.910690,0.010490,0.043360,-0.034320,0.029760,0.442240,0.000000,16.070000,67x32,15.350000,16.090000,90.000000,0.500000,0.560000,446x150,0.540000,-0.085900,0.012480,0.044460,-0.038470,-0.006560,0.449310,540.000000,15.300000,0.146000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.844040,0.020820,0.066960,-0.048620,0.041180,0.399340,10.000000,10.650000,1728x22,10.900000,11.490000,95.000000,0.950000,1.020000,82x82,1.000000,-0.157550,0.021250,0.067590,-0.052980,-0.012070,0.404050,732.000000,10.300000,0.098000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.710480,0.031960,0.096380,-0.067790,0.042520,0.381260,463.000000,7.100000,1361x192,7.190000,7.390000,100.000000,1.890000,1.980000,498x59,2.050000,-0.284270,0.032690,0.095180,-0.069650,-0.022420,0.368380,947.000000,5.300000,0.051000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.678430,0.034160,0.100780,-0.070380,0.042100,0.374170,24.000000,5.350000,598x733,6.460000,6.700000,101.000000,2.150000,2.290000,734x537,2.320000,-0.318180,0.034910,0.099900,-0.071870,-0.025040,0.364120,322.000000,4.300000,0.041000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.644180,0.036170,0.104450,-0.071560,0.040510,0.367130,194.000000,5.800000,1676x912,5.750000,5.990000,102.000000,2.480000,2.580000,299x570,2.610000,-0.352980,0.036910,0.104300,-0.073610,-0.027880,0.357920,131.000000,3.300000,0.032000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.607340,0.037970,0.108070,-0.072960,0.039220,0.361500,467.000000,4.650000,898x30,5.150000,5.300000,103.000000,2.810000,2.950000,348x1144,3.200000,-0.390780,0.038840,0.108120,-0.075200,-0.031600,0.351080,194.000000,2.300000,0.022000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.568360,0.039260,0.110380,-0.073810,0.037370,0.356480,655.000000,4.630000,770x40,4.550000,4.700000,104.000000,3.200000,3.410000,1225x1770,3.320000,-0.430210,0.040020,0.110790,-0.076740,-0.034890,0.349020,396.000000,1.300000,0.013000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.528540,0.040490,0.111240,-0.074390,0.035220,0.350750,,4.050000,1199x9,4.000000,4.090000,105.000000,3.640000,3.950000,1066x2012,3.750000,-0.471100,0.040410,0.111420,-0.078450,-0.037710,0.350330,491.000000,0.300000,0.003000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.487200,0.040950,0.112130,-0.072880,0.033270,0.346190,461.000000,3.500000,315x658,3.450000,3.600000,106.000000,4.090000,4.250000,56x325,4.250000,-0.514080,0.042100,0.111820,-0.075220,-0.041070,0.336650,504.000000,0.700000,0.006000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.445700,0.040900,0.111070,-0.072220,0.030370,0.343580,,3.000000,210x1268,2.990000,3.150000,107.000000,4.600000,4.950000,863x1732,5.220000,-0.554090,0.041390,0.110620,-0.075200,-0.044670,0.338910,326.000000,1.700000,0.016000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.404470,0.040700,0.109220,-0.069400,0.028270,0.338910,343.000000,2.550000,215x674,2.560000,2.680000,108.000000,5.190000,5.700000,373x1655,5.800000,-0.592410,0.040010,0.109360,-0.075620,-0.048260,0.345330,110.000000,2.700000,0.025000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.363770,0.039920,0.105330,-0.066670,0.025470,0.334710,521.000000,2.040000,770x7,2.160000,2.290000,109.000000,5.750000,6.350000,486x1697,6.350000,-0.632520,0.039260,0.105880,-0.072290,-0.051530,0.340520,45.000000,3.700000,0.035000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.325150,0.038470,0.101330,-0.063880,0.022370,0.333120,,1.850000,347x803,1.850000,1.930000,110.000000,6.400000,6.910000,418x849,6.730000,-0.675140,0.038510,0.100570,-0.068420,-0.055750,0.332260,67.000000,4.700000,0.044000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.286870,0.036770,0.095270,-0.059770,0.020030,0.329640,513.000000,1.580000,142x905,1.550000,1.630000,111.000000,7.110000,7.650000,296x7,8.550000,-0.710200,0.036560,0.095540,-0.064560,-0.058850,0.332770,8.000000,5.700000,0.054000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.252070,0.034610,0.089610,-0.056090,0.018020,0.327940,251.000000,1.280000,26x56,1.290000,1.370000,112.000000,7.850000,8.250000,319x1508,8.400000,-0.751000,0.034800,0.089430,-0.058980,-0.061750,0.322990,344.000000,6.700000,0.063000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.218450,0.032240,0.083010,-0.051360,0.015350,0.325150,510.000000,1.070000,375x695,1.060000,1.120000,113.000000,8.550000,9.200000,950x1490,8.550000,-0.779610,0.032210,0.082660,-0.055520,-0.064850,0.327380,0.000000,7.700000,0.073000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.187540,0.029680,0.075940,-0.046090,0.013830,0.322860,289.000000,0.800000,329x762,0.850000,0.930000,114.000000,9.400000,10.050000,593x1506,11.430000,-0.805050,0.029540,0.076850,-0.052870,-0.067460,0.331290,2.000000,8.700000,0.082000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.161330,0.027000,0.068870,-0.042110,0.011080,0.322310,585.000000,0.700000,5x8,0.730000,0.750000,115.000000,10.250000,10.700000,1020x1353,10.700000,-0.841420,0.026920,0.067910,-0.044550,-0.070310,0.318220,58.000000,9.700000,0.092000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.137390,0.024300,0.061620,-0.037500,0.009720,0.321180,121.000000,0.560000,426x952,0.580000,0.650000,116.000000,11.100000,11.750000,1001x1360,0.000000,-0.854700,0.024490,0.063410,-0.044640,-0.072180,0.330750,,10.700000,0.101000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.114580,0.021550,0.054030,-0.032180,0.008510,0.318960,138.000000,0.480000,773x884,0.450000,0.520000,117.000000,11.890000,12.660000,1236x1198,11.530000,-0.880060,0.021790,0.055730,-0.038190,-0.075060,0.323970,0.000000,11.700000,0.111000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.097490,0.019100,0.048880,-0.029530,0.006760,0.321080,165.000000,0.380000,386x20,0.390000,0.430000,118.000000,12.910000,13.560000,133x1378,15.020000,-0.891850,0.019650,0.051780,-0.036950,-0.076240,0.333040,41.000000,12.700000,0.120000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.081870,0.016770,0.042460,-0.025390,0.006010,0.321380,108.000000,0.320000,368x672,0.310000,0.350000,119.000000,13.800000,14.500000,43x51,14.000000,-0.907380,0.017490,0.045850,-0.033440,-0.078530,0.334590,0.000000,13.700000,0.130000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.068840,0.014620,0.037330,-0.022100,0.004680,0.321900,416.000000,0.270000,920x1031,0.240000,0.300000,120.000000,14.450000,15.400000,54x21,14.330000,-0.949930,0.012410,0.028500,-0.019820,-0.081410,0.290890,0.000000,14.700000,0.139000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.063760,0.013330,0.035350,-0.022020,0.004330,0.333130,2.000000,0.250000,1039x1189,0.180000,0.320000,121.000000,15.700000,16.350000,39x12,0.000000,-0.933140,0.013510,0.036080,-0.026750,-0.081300,0.336510,,15.700000,0.149000
1451941200,2016-01-0416:00,2016-01-04,16.000000,105.350000,2016-01-29,1454101200,25.000000,0.047870,0.010950,0.028090,-0.017360,0.003840,0.324240,397.000000,0.160000,978x20,0.150000,0.200000,122.000000,16.650000,17.350000,53x94,0.000000,-0.940020,0.012110,0.033050,-0.025790,-0.082800,0.344870,,16.700000,0.158000
