QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.209780,0.109580,0.022540,-0.015150,0.004580,0.334970,4.000000,0.270000,51x67,0.270000,0.330000,32.500000,2.390000,2.790000,166x367,3.150000,-0.797180,0.107550,0.021880,-0.014610,-0.014830,0.322270,0.000000,2.300000,0.077000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.151160,0.093340,0.018670,-0.011470,0.003390,0.319760,0.000000,0.240000,166x66,0.100000,0.280000,33.000000,2.790000,3.200000,116x340,2.960000,-0.849230,0.087400,0.018150,-0.011120,-0.014280,0.314030,2.000000,2.800000,0.093000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.106430,0.074920,0.014570,-0.008780,0.002350,0.311680,,0.000000,0x66,0.000000,0.240000,33.500000,3.050000,3.700000,616x449,0.000000,-0.916210,0.048900,0.011340,-0.006140,-0.011080,0.267070,,3.300000,0.110000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.147270,0.070570,0.018520,-0.014990,0.002860,0.414390,,0.000000,0x63,0.000000,0.470000,34.000000,3.550000,4.350000,157x56,0.000000,-0.883250,0.057260,0.015170,-0.010310,-0.013830,0.356100,,3.800000,0.127000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.142930,0.062960,0.017820,-0.016330,0.003220,0.457070,,0.000000,0x92,0.000000,0.500000,34.500000,3.750000,4.850000,158x49,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,4.300000,0.143000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.085770,0.049840,0.012620,-0.010340,0.001250,0.401740,0.000000,0.090000,0x111,0.000000,0.240000,35.000000,4.300000,5.150000,120x47,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,4.800000,0.160000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.079340,0.044190,0.011520,-0.010020,0.001830,0.425530,,0.000000,0x104,0.000000,0.230000,35.500000,5.050000,5.700000,85x60,0.000000,-0.916630,0.022620,0.011530,-0.008980,-0.009890,0.392460,,5.300000,0.176000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.079680,0.040920,0.011720,-0.010910,0.001200,0.461790,,0.000000,0x97,0.000000,0.250000,36.000000,5.500000,6.350000,70x48,0.000000,-0.900840,0.028840,0.013100,-0.011720,-0.011740,0.465980,,5.800000,0.193000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.075740,0.037300,0.011050,-0.011400,0.001150,0.488370,,0.000000,0x93,0.000000,0.250000,36.500000,4.500000,7.850000,110x63,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,6.300000,0.209000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.072770,0.034300,0.010500,-0.011680,0.001320,0.514550,,0.000000,0x112,0.000000,0.250000,37.000000,5.850000,7.300000,141x60,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,6.800000,0.226000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.070760,0.031770,0.010300,-0.011590,0.001790,0.540450,,0.000000,0x103,0.000000,0.250000,37.500000,6.300000,7.800000,110x55,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,7.300000,0.243000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.054080,0.026430,0.008340,-0.009140,0.000890,0.528670,,0.000000,0x61,0.000000,0.180000,38.000000,6.650000,8.550000,72x46,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,7.800000,0.259000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.065460,0.027490,0.009590,-0.011290,0.001440,0.589810,,0.000000,0x79,0.000000,0.250000,38.500000,6.850000,10.000000,26x21,0.000000,-0.895690,0.015990,0.013090,-0.015690,-0.010990,0.620000,,8.300000,0.276000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.063220,0.025870,0.009770,-0.012120,0.001270,0.613150,,0.000000,0x21,0.000000,0.250000,39.000000,7.150000,10.400000,36x11,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,8.800000,0.292000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.061910,0.024360,0.009890,-0.011600,0.000750,0.636500,,0.000000,0x31,0.000000,0.250000,39.500000,8.250000,10.550000,29x11,0.000000,-0.896760,0.010640,0.011990,-0.016150,-0.009850,0.661160,,9.300000,0.309000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.059330,0.022970,0.008980,-0.012240,0.001230,0.659030,,0.000000,0x31,0.000000,0.250000,40.000000,7.950000,11.450000,31x31,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,9.800000,0.325000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.058220,0.021720,0.009530,-0.012640,0.000630,0.681870,,0.000000,0x31,0.000000,0.250000,40.500000,8.300000,11.950000,5x20,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,10.300000,0.342000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.056680,0.020630,0.009120,-0.012410,0.001570,0.703870,,0.000000,0x31,0.000000,0.250000,41.000000,8.850000,12.550000,36x21,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,10.800000,0.359000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.055170,0.019620,0.009020,-0.013080,0.001340,0.725070,,0.000000,0x31,0.000000,0.250000,41.500000,9.400000,13.050000,20x10,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,11.300000,0.375000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.054590,0.018780,0.008250,-0.012960,0.000790,0.745740,,0.000000,0x31,0.000000,0.250000,42.000000,9.850000,13.600000,39x26,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,11.800000,0.392000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.053420,0.017990,0.008670,-0.012830,0.001440,0.766320,,0.000000,0x31,0.000000,0.250000,42.500000,10.450000,14.100000,39x26,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,12.300000,0.408000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.052370,0.017170,0.008620,-0.012970,0.001290,0.787020,,0.000000,0x31,0.000000,0.250000,43.000000,10.800000,14.450000,5x20,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,12.800000,0.425000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.051220,0.016520,0.007820,-0.013230,0.001150,0.806800,,0.000000,0x31,0.000000,0.250000,43.500000,11.300000,15.050000,5x5,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,13.300000,0.441000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-05,1454706000,24.000000,0.049780,0.015830,0.008310,-0.012860,0.000470,0.826120,,0.000000,0x31,0.000000,0.250000,44.000000,11.800000,15.550000,5x5,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,13.800000,0.458000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.904370,0.036730,0.015190,-0.011780,0.019300,0.518620,,0.000000,59x31,4.900000,5.900000,25.000000,0.090000,0.250000,21x20,0.000000,-0.082060,0.035210,0.013670,-0.010330,-0.002680,0.483710,,5.200000,0.172000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.875970,0.049450,0.018190,-0.012840,0.019350,0.465620,,0.000000,51x55,4.000000,4.900000,26.000000,0.110000,0.380000,21x21,0.240000,-0.117820,0.049140,0.018030,-0.012640,-0.003780,0.451150,2.000000,4.200000,0.139000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.859560,0.057650,0.020220,-0.013540,0.019350,0.435590,,0.000000,85x34,3.500000,4.450000,26.500000,0.230000,0.420000,21x20,0.000000,-0.147570,0.057640,0.020440,-0.014520,-0.004400,0.450600,,3.700000,0.122000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.817750,0.066220,0.023940,-0.016230,0.018470,0.448420,,0.000000,42x37,3.150000,4.050000,27.000000,0.300000,0.500000,21x20,0.000000,-0.177520,0.066500,0.022680,-0.015730,-0.004890,0.439800,,3.200000,0.105000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.795930,0.077350,0.025220,-0.016370,0.018250,0.411220,,0.000000,147x64,1.350000,4.900000,27.500000,0.370000,0.610000,21x20,0.000000,-0.212330,0.075940,0.025630,-0.017100,-0.005850,0.429300,,2.700000,0.089000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.735820,0.081480,0.028900,-0.020510,0.016500,0.450600,1.000000,2.800000,20x28,2.540000,3.200000,28.000000,0.490000,0.740000,20x20,0.000000,-0.254010,0.084790,0.028590,-0.018960,-0.007430,0.425520,,2.200000,0.072000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.695360,0.090620,0.031360,-0.021810,0.015740,0.434550,0.000000,2.200000,35x44,2.200000,2.770000,28.500000,0.610000,0.910000,2x21,0.000000,-0.300250,0.093030,0.030980,-0.021090,-0.008430,0.419950,,1.700000,0.056000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.650190,0.100210,0.032420,-0.021240,0.014870,0.415100,,0.000000,46x47,1.830000,2.390000,29.000000,0.750000,1.060000,21x20,0.930000,-0.347530,0.101830,0.032870,-0.021130,-0.010070,0.407340,12.000000,1.200000,0.039000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.599290,0.107000,0.034040,-0.022160,0.014300,0.406240,,0.000000,82x34,1.500000,2.080000,29.500000,0.920000,1.270000,21x21,0.000000,-0.400850,0.107920,0.034650,-0.021480,-0.011240,0.401700,,0.700000,0.023000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.544250,0.109260,0.035150,-0.022950,0.013000,0.407800,,0.000000,22x33,1.340000,1.730000,30.000000,1.110000,1.510000,37x40,1.500000,-0.456440,0.112770,0.035300,-0.022160,-0.013070,0.395340,0.000000,0.200000,0.006000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.488130,0.111010,0.035410,-0.022840,0.011740,0.404170,,0.000000,21x41,1.100000,1.470000,30.500000,1.370000,1.740000,21x21,0.000000,-0.513700,0.114680,0.035360,-0.021860,-0.014060,0.390030,,0.300000,0.011000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.432780,0.110950,0.035270,-0.022300,0.010510,0.398600,10.000000,1.130000,21x21,0.870000,1.250000,31.000000,1.600000,2.180000,31x44,0.000000,-0.565910,0.109660,0.034820,-0.022530,-0.015070,0.401620,,0.800000,0.027000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.379930,0.107650,0.033570,-0.021310,0.009240,0.397230,16.000000,0.800000,22x41,0.690000,1.060000,31.500000,1.880000,2.480000,57x40,0.000000,-0.621950,0.108010,0.033660,-0.020950,-0.016550,0.393310,,1.300000,0.044000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.327070,0.103290,0.031810,-0.019690,0.007820,0.393210,0.000000,0.580000,21x21,0.550000,0.860000,32.000000,2.210000,2.800000,57x41,0.000000,-0.674510,0.103470,0.031630,-0.019170,-0.017980,0.387320,,1.800000,0.060000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.277510,0.097070,0.029480,-0.018490,0.007010,0.388810,,0.000000,21x21,0.410000,0.710000,32.500000,2.590000,3.250000,30x42,0.000000,-0.712630,0.093580,0.029880,-0.019250,-0.018700,0.402360,,2.300000,0.077000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.232970,0.089170,0.027350,-0.016980,0.005680,0.384910,,0.000000,21x21,0.300000,0.580000,33.000000,2.910000,3.500000,28x86,0.000000,-0.777710,0.088310,0.026480,-0.014990,-0.019280,0.365230,,2.800000,0.093000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.183630,0.080670,0.024160,-0.013500,0.004100,0.370790,33.000000,0.350000,21x30,0.210000,0.420000,33.500000,3.100000,3.950000,51x44,0.000000,-0.846990,0.074740,0.020920,-0.010660,-0.018960,0.323540,,3.300000,0.110000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.154020,0.070870,0.020650,-0.012550,0.003800,0.376290,,0.000000,25x34,0.080000,0.430000,34.000000,3.300000,4.600000,141x48,0.000000,-0.883480,0.057290,0.016940,-0.008650,-0.016860,0.313880,,3.800000,0.127000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.133160,0.062220,0.019160,-0.011940,0.003700,0.387610,,0.000000,33x31,0.050000,0.390000,34.500000,3.300000,5.100000,110x45,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,4.300000,0.143000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.113060,0.054490,0.017410,-0.010750,0.002910,0.396840,,0.000000,25x38,0.030000,0.340000,35.000000,4.300000,5.550000,75x51,0.000000,-0.899300,0.038390,0.015000,-0.008470,-0.016300,0.355520,,4.800000,0.160000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.129790,0.051470,0.018540,-0.013580,0.003260,0.460170,,0.000000,0x21,0.000000,0.500000,35.500000,5.050000,6.050000,34x37,0.000000,-0.862310,0.044520,0.018940,-0.013460,-0.017820,0.456930,,5.300000,0.176000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.101240,0.044580,0.015720,-0.010960,0.002740,0.445620,,0.000000,0x31,0.000000,0.360000,36.000000,5.350000,6.500000,72x103,0.000000,-0.900300,0.028880,0.014990,-0.009210,-0.015780,0.411260,,5.800000,0.193000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.043060,0.028300,0.007700,-0.004590,0.001380,0.365060,,0.000000,0x20,0.000000,0.110000,36.500000,4.550000,7.850000,75x57,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,6.300000,0.209000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.114570,0.040350,0.017330,-0.015000,0.002740,0.538750,,0.000000,0x31,0.000000,0.500000,37.000000,5.050000,8.350000,65x55,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,6.800000,0.226000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.136240,0.039580,0.019340,-0.019280,0.002870,0.618730,,0.000000,0x31,0.000000,0.700000,37.500000,5.650000,8.900000,72x40,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,7.300000,0.243000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.086420,0.032660,0.013880,-0.012000,0.002510,0.541510,,0.000000,0x31,0.000000,0.360000,38.000000,7.250000,8.300000,49x34,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,7.800000,0.259000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.103440,0.033100,0.015780,-0.014880,0.002330,0.611980,,0.000000,0x31,0.000000,0.500000,38.500000,7.700000,8.900000,51x35,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,8.300000,0.276000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.184010,0.035230,0.023540,-0.031840,0.004240,0.847720,,0.000000,0x31,0.000000,1.350000,39.000000,7.850000,9.400000,89x46,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,8.800000,0.292000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.061160,0.024310,0.010710,-0.008970,0.001030,0.562190,,0.000000,0x31,0.000000,0.250000,39.500000,8.350000,9.900000,46x31,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,9.300000,0.309000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.059950,0.022970,0.010190,-0.009360,0.001660,0.582070,,0.000000,0x31,0.000000,0.250000,40.000000,8.250000,11.450000,21x5,0.000000,-0.901380,0.004260,0.012910,-0.012230,-0.010940,0.574860,,9.800000,0.325000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.057850,0.021750,0.010280,-0.009180,0.001410,0.601940,,0.000000,0x31,0.000000,0.250000,40.500000,8.450000,12.050000,75x70,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,10.300000,0.342000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.056460,0.020650,0.010040,-0.009670,0.001640,0.620950,,0.000000,0x31,0.000000,0.250000,41.000000,8.950000,12.550000,61x31,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,10.800000,0.359000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.089680,0.024460,0.014670,-0.016520,0.002560,0.742550,,0.000000,0x31,0.000000,0.500000,41.500000,9.450000,13.100000,5x5,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,11.300000,0.375000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.053870,0.018780,0.009600,-0.009890,0.001770,0.658250,,0.000000,0x31,0.000000,0.250000,42.000000,9.900000,13.600000,20x5,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,11.800000,0.392000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.053410,0.018000,0.009150,-0.009950,0.001560,0.676370,,0.000000,0x31,0.000000,0.250000,42.500000,10.350000,14.100000,20x5,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,12.300000,0.408000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.084090,0.021610,0.014010,-0.017540,0.002320,0.802230,,0.000000,0x31,0.000000,0.500000,43.000000,10.850000,14.600000,20x5,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,12.800000,0.425000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.050860,0.016510,0.008860,-0.010460,0.001090,0.711960,,0.000000,0x31,0.000000,0.250000,43.500000,11.350000,15.100000,20x5,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,13.300000,0.441000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-12,1455310800,31.000000,0.050220,0.015860,0.009090,-0.010540,0.000980,0.729130,,0.000000,0x31,0.000000,0.250000,44.000000,11.850000,15.600000,20x5,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,13.800000,0.458000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.920260,0.019900,0.014280,-0.013930,0.020340,0.754230,,0.000000,99x189,8.050000,8.900000,22.000000,0.070000,0.130000,120x127,0.130000,-0.039570,0.014920,0.008570,-0.006530,-0.001480,0.586940,0.000000,8.200000,0.271000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.907400,0.024480,0.016640,-0.014750,0.021270,0.687310,,0.000000,120x74,7.100000,7.900000,23.000000,0.100000,0.150000,90x31,0.000000,-0.051830,0.020000,0.010080,-0.007290,-0.001710,0.542570,,7.200000,0.238000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.891810,0.030530,0.017970,-0.014530,0.021750,0.619060,,0.000000,247x69,6.150000,6.900000,24.000000,0.160000,0.210000,64x49,0.170000,-0.075780,0.027800,0.013660,-0.009080,-0.002860,0.520250,50.000000,6.200000,0.205000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.864740,0.038550,0.021550,-0.016110,0.021820,0.573420,,0.000000,621x496,5.250000,5.950000,25.000000,0.240000,0.290000,94x30,0.290000,-0.105940,0.037640,0.018210,-0.011830,-0.003430,0.495460,62.000000,5.200000,0.172000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.840420,0.049400,0.023670,-0.015670,0.021840,0.500150,,0.000000,606x326,4.400000,4.850000,26.000000,0.370000,0.430000,61x83,0.000000,-0.151240,0.049660,0.022660,-0.014480,-0.005730,0.481500,,4.200000,0.139000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.785670,0.061970,0.028950,-0.018010,0.020760,0.478530,,0.000000,261x223,3.650000,3.950000,27.000000,0.550000,0.610000,49x69,0.630000,-0.208880,0.062800,0.028710,-0.016610,-0.007340,0.464970,54.000000,3.200000,0.105000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.717810,0.074770,0.033450,-0.019980,0.019290,0.460310,0.000000,2.540000,71x97,2.980000,3.100000,28.000000,0.790000,0.850000,117x27,0.820000,-0.278340,0.076200,0.032930,-0.019110,-0.009630,0.447740,20.000000,2.200000,0.072000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.636290,0.086000,0.036740,-0.020920,0.018260,0.443970,2.000000,2.630000,52x25,2.330000,2.390000,29.000000,1.120000,1.180000,143x27,1.140000,-0.361890,0.087390,0.036570,-0.021060,-0.012280,0.436340,94.000000,1.200000,0.039000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.545450,0.093080,0.038910,-0.022190,0.015760,0.433380,202.000000,1.820000,177x54,1.750000,1.820000,30.000000,1.550000,1.610000,113x27,1.540000,-0.454570,0.094400,0.039250,-0.021200,-0.015170,0.427440,80.000000,0.200000,0.006000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.450370,0.094710,0.039290,-0.021750,0.013520,0.424990,44.000000,1.340000,67x110,1.280000,1.340000,31.000000,2.040000,2.130000,198x27,2.120000,-0.552240,0.096890,0.038530,-0.020760,-0.018320,0.413790,107.000000,0.800000,0.027000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.356950,0.091440,0.036750,-0.019390,0.010820,0.414800,38.000000,0.960000,82x20,0.890000,0.950000,32.000000,2.660000,2.750000,301x20,2.700000,-0.645910,0.092290,0.036250,-0.019300,-0.021550,0.405690,9.000000,1.800000,0.060000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.275100,0.082370,0.033160,-0.017430,0.008520,0.411930,14.000000,0.630000,64x51,0.610000,0.670000,33.000000,3.350000,3.500000,368x64,3.440000,-0.729140,0.081790,0.032320,-0.017240,-0.023380,0.402190,4.000000,2.800000,0.093000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.204870,0.070440,0.027510,-0.014940,0.006070,0.410340,5.000000,0.450000,25x75,0.410000,0.460000,34.000000,4.150000,4.300000,106x126,0.000000,-0.796820,0.067420,0.027840,-0.013880,-0.023930,0.401040,,3.800000,0.127000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.147820,0.057420,0.022870,-0.011820,0.004810,0.409160,14.000000,0.270000,20x40,0.270000,0.310000,35.000000,4.800000,5.300000,631x405,0.000000,-0.858330,0.050100,0.021190,-0.010860,-0.022740,0.386830,,4.800000,0.160000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.106270,0.045240,0.018300,-0.009910,0.003160,0.412060,14.000000,0.180000,35x56,0.170000,0.220000,36.000000,5.550000,6.250000,522x65,0.000000,-0.908470,0.024720,0.014710,-0.006680,-0.017490,0.355630,,5.800000,0.193000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.071460,0.033910,0.013750,-0.007060,0.001680,0.407410,0.000000,0.130000,20x26,0.110000,0.130000,37.000000,6.450000,7.300000,132x69,0.000000,-0.912100,0.014520,0.014500,-0.007440,-0.015280,0.388750,,6.800000,0.226000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.053730,0.026400,0.011180,-0.005620,0.002090,0.422370,0.000000,0.090000,64x51,0.060000,0.120000,38.000000,7.350000,8.250000,161x61,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,7.800000,0.259000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.040360,0.020320,0.008460,-0.004160,0.000710,0.432080,,0.000000,85x41,0.040000,0.090000,39.000000,8.350000,9.150000,281x147,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,8.800000,0.292000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.031370,0.015910,0.006850,-0.003750,0.000770,0.445750,,0.000000,163x43,0.020000,0.080000,40.000000,9.300000,10.150000,314x145,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,9.800000,0.325000
1452632400,2016-01-1216:00,2016-01-12,16.000000,30.180000,2016-02-19,1455915600,38.000000,0.024410,0.012700,0.005570,-0.003250,0.001250,0.461440,,0.000000,112x42,0.010000,0.070000,41.000000,10.350000,11.150000,305x150,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,,,10.800000,0.359000
